event_id,name,clean_description,location_room,start_date_clean,start_time,end_time,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level,session_title
4570,"Dirty money, European banks and Russian organized crime","Oligarchs, corrupt politicians and organized crime have funneled billions of dollars from ex-Soviet countries to the West using renowned European banks. Meet the journalists who have exposed the scandals and investigated the money laundering schemes from Moscow to Manhattan. In this session you will understand how Paul Manafort built his offshore network, learn how ex-president Viktor Yanukovych tried to burn the evidence of his corruption and get advice on how to use databases all around the world to dig deeper into the secrets of the oligarchs in the offshore world. ",David Mitzner,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4619,Diversity & Inclusion Track: Battling bias,"Women, people of color, and individuals who identify as LGBTQ, among other marginalized communities, have been increasingly under fire since November 2016. Now more than ever, investigative journalists who cover these communities and the issues affecting them must raise the level of their cultural competency if they hope to report with accuracy and nuance. So how do you effectively cover people and communities that you’re not a part of? In this workshop, we will talk about how implicit bias can affect the way we cover communities we're not a part of and further perpetuate bias and misconceptions. Come learn about the Maynard Institute's Fault Lines framework and other techniques that will help prevent you from perpetuating people as stereotypes. ",Clear Lake,2019-06-15,2019-06-15 14:30:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4626,Diversity & Inclusion Track: Digging into discrimination: Best practices for investigating LGBTQ bias and bravery,"Covering the LGBTQ community is complex. Accurate data is hard to find, and even some of the smartest newsrooms in the business have made major missteps by offending interview subjects and their audience, failing to use appropriate language or making incorrect assumptions. Yet the community is an under-covered goldmine of great human stories. This session will teach you about the best sources for reliable data. You’ll learn about successful strategies journalists have used to get at sensitive subject matter, even with reluctant sources. Panelists will introduce resources to help get your language right, show a few examples that got it wrong and discuss what we can learn from those examples. This panel was planned in collaboration with NLGJA, The Association of LGBTQ Journalists. ",Texas G,2019-06-14,2019-06-14 11:30:00,2019-06-14 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4506,Diversity & Inclusion Track: Finding stories in undercovered communities,"Learn how to report and write beyond stereotypes. Often, the most important stories in marginalized communities — such as minorities, immigrants and the homeless — go untold because reporters are reluctant to go into communities they are not familiar with, leaving people in those communities feeling misunderstood and unrepresented. This session will discuss how to find the stories, whether using data or by sourcing, building trust in such communities and best storytelling practices. ",Briargrove,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4558,"Diversity & Inclusion Track: How to retain journalists from underrepresented groups, including those of color", NA ,Texas C,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4470,Diversity & Inclusion Track: Involving people from marginalized communities in your reporting,"This session shares tactics and strategies to incorporate marginalized audience and community members into the investigative reporting process in ways that can be empowering and inclusive, not exploitative or utilitarian, and make stories stronger and more resonant. ",Texas F,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4543,Diversity & Inclusion Track: Let<92>s face it. Diverse newsrooms do better journalism, NA ,Briargrove,2019-06-14,2019-06-14 14:30:00,2019-06-14 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4535,Diversity & Inclusion Track: Native Americans and the criminal justice system, NA ,Briargrove,2019-06-15,2019-06-15 10:15:00,2019-06-15 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4578,DIY database: The joys and hazards of building it from scratch,"What happens when your story requires data that has not already been collected, packaged and dropped into a spreadsheet by somebody else? For investigative reporters, that’s where the fun begins, because if the database has never been built, it’s a good bet the story has never been written. But the next steps are also fraught with peril, as you begin to find and extract information that can be converted to reportable data. We’ll walk through a couple examples and start playing around with some congressional data that is a notorious challenge but also regularly produces good stories. This session is good for: anyone with at least basic spreadsheet skills. ",River Oaks A,2019-06-13,2019-06-13 11:30:00,2019-06-13 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4469,Don<92>t bore me: How to frame your investigation and tell a captivating narrative that gets noticed,"You've got the goods for a blockbuster and plenty of reporting to back it up, but now what? Skip the bulletpoints. We'll talk about strategies for weaving your investigative findings with artful storytelling that will hold your audience’s attention and amplify your impact — no matter if it’s in print, a podcast or somewhere in between. ",Texas D,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4554,Driveway moments: The art of long-form audio narrative, NA ,Texas G,2019-06-15,2019-06-15 15:00:00,2019-06-15 16:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4527,Easy machine learning for journalists,"In newsrooms, machine learning has been used to identify secret spy planes, tag unreported hate crimes, track overfishing, and more. Google’s machine learning tools make it easy to build projects like this, no data science background required. In this session, a Google engineer will give an overview and show how they can be used for compelling, data-driven reporting and a Quartz journalist will describe how machine-learning tools fit into familiar investigative-journalism processes. This session is sponsored by the Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",David Mitzner,2019-06-14,2019-06-14 17:00:00,2019-06-14 18:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4530,"Easy, free dataviz tools","Need a chart, map or other visualization to make your work stand out? Come for this roundup of free (or mostly free) data visualization tools that anyone can use. This session is sponsored by the Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Texas C,2019-06-15,2019-06-15 09:00:00,2019-06-15 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4610,Educators & student networking, NA ,Montgomery,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4501,Energy & Environment Track: Covering climate change's winners and losers, NA ,Texas G,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4468,Energy & Environment Track: Covering the environment as an investigative target in the Trump era,"The Trump administration's wide-ranging rollbacks of environmental standards at the Environmental Protection Agency and the Interior Department have generated a steady stream of breaking news, but there are also enormous opportunities for reporters to investigate what the weakened protections mean for air, water, public lands and human health. Regulated businesses are spending billions lobbying government agencies that are now run by former industry advocates, presenting significant ethics concerns. Direct and definable impacts to communities are starting to emerge. We examine ways to dig deeper that are relevant for every newspaper, radio station and TV outlet in the United States. ",Briargrove,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4564,Energy & Environment Track: Investigating the aftermath of extreme weather events, NA ,Meyerland,2019-06-16,2019-06-16 09:00:00,2019-06-16 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4480,Energy reporting: From gas pipelines to light switches,"President Trump preaches “energy dominance” while environmentalists want to phase out fossil fuels. But who's making sure the pipelines are safe, and who’s protecting consumers from skyrocketing bills? Discover key sources, records and data for covering pipeline safety, electricity deregulation, renewable energy and more. ",Briargrove,2019-06-13,2019-06-13 17:00:00,2019-06-13 18:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4461,Evolving the true crime podcast,"True crime is one of the most popular genres in podcasting. But how do you leverage that audience without compromising your journalism? Join Chip Brantley and Andrew Beck Grace (hosts of NPR’s White Lies) and Parker Yesko (reporter for APM’s In the Dark) as they talk about how to avoid the pitfalls of the true crime podcast trend, and use thoughtful, investigative work to push forward the genre and audience expectations. ",Meyerland,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4573,Excel 1: Getting started with spreadsheets,"In this introduction to spreadsheets, you'll begin analyzing data with Excel, a simple but powerful tool. You'll learn how to enter data, navigate spreadsheets and conduct simple calculations like sum, average and median. This session is good for: Data beginners. ",River Oaks B,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4599,Excel 1: Getting started with spreadsheets (repeat),"In this introduction to spreadsheets, you'll begin analyzing data with Excel, a simple but powerful tool. You'll learn how to enter data, navigate spreadsheets and conduct simple calculations like sum, average and median. This session is good for: Data beginners. ",River Oaks B,2019-06-16,2019-06-16 09:00:00,2019-06-16 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4576,Excel 2: Formulas & sorting,"Much of Excel's power comes in the form of formulas. In this class, you'll learn how to use them to analyze data with the eye of a journalist. Yes, math will be involved, but it's totally worth it! This class will show you how calculations like change, percent change, rates and ratios can beef up your reporting. This session is good for: Anyone who is comfortable navigating Excel. ",River Oaks B,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4601,Excel 2: Formulas & sorting (repeat),"Much of Excel's power comes in the form of formulas. In this class, you'll learn how to use them to analyze data with the eye of a journalist. Yes, math will be involved, but it's totally worth it! This class will show you how calculations like change, percent change, rates and ratios can beef up your reporting. This session is good for: Anyone who is comfortable navigating Excel. ",River Oaks B,2019-06-16,2019-06-16 10:15:00,2019-06-16 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4579,Excel 3: Filtering & pivot tables,"A look at the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. We'll work up to using a pivot table by first sorting and filtering a dataset, learning how to find story ideas along the way. This session is good for: Anyone familiar with formulas and navigating Excel or another spreadsheet program. ",River Oaks B,2019-06-13,2019-06-13 11:30:00,2019-06-13 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4603,Excel 3: Filtering & pivot tables (repeat),"A look at the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. We'll work up to using a pivot table by first sorting and filtering a dataset, learning how to find story ideas along the way. This session is good for: Anyone familiar with formulas and navigating Excel or another spreadsheet program. ",River Oaks B,2019-06-16,2019-06-16 11:30:00,2019-06-16 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4586,Excel CARwash: Cleaning dirty data,"Dirty data lurk everywhere. We'll walk through some integrity checks to help diagnose problems with your data and learn how to deal with some of the most common problems, including standardizing misspelled names. This session is good for: People with some experience working with data in columns and rows, in spreadsheets or database managers. ",River Oaks B,2019-06-13,2019-06-13 17:00:00,2019-06-13 18:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4596,Excel for investigating business and finance,"Whether you just started using Excel or it's been your companion for years, chances are there's a lot it can do that you've never realized. We sometimes think of Excel as the stepping stone to database managers like Access or SQL Server, and overlook just how powerful its tools can be — especially if you're covering business and economics. Come find out why Excel is still so popular in the business world and we'll unlock some of its secrets. The people you're covering know these tricks — you should too. This session is good for: people of all skill levels. ",River Oaks C,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4582,Excel: Advanced pivot tables,"You've done a few pivot tables and are getting curious what more you could do with them. What happens if you aggregate by more than one column? What are those ""column"" and ""filter"" boxes for? Come unlock the full potential of pivot tables in this intermediate spreadsheet class. This session is good for: People familiar with spreadsheets and aggregating data with pivot tables, or anyone who has taken Excel 1-3. ",River Oaks B,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4594,Excel: Basic stats,"You don't need a special statistics program to run simple statistical analysis. In this session, you'll learn how to compute some basic statistics in Excel and figure out what they mean. This session is good for: People who already are comfortable with using functions in Excel. ",River Oaks B,2019-06-15,2019-06-15 10:00:00,2019-06-15 11:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4584,Excel: Importing data,Don't give up if your data isn't presented in a neat Excel file. This session will teach you how to clean and format data to get it into Excel. We will look at how to import text files and get a table on a web page into Excel. This session is good for: Anyone comfortable working in Excel. ,River Oaks B,2019-06-13,2019-06-13 15:45:00,2019-06-13 16:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4593,Excel: Using string functions to manipulate data,Maybe you converted a PDF or imported a table into Excel -- or maybe an agency gave you a poorly formatted file. You can use string functions to reformat your data and get your spreadsheets working for you. This session is good for: Anyone comfortable with using formulas in Excel. ,River Oaks B,2019-06-15,2019-06-15 09:00:00,2019-06-15 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4459,Fast and furious investigations,"Quick-turn investigations you can do in 14 days or less. Jump off a breaking news event, a press release or a politician claim to do impressive accountability reporting. You’ll learn about source building to get good investigative tips, documents, data and see examples of powerful investigations done on the fly. ",Texas G,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4559,Finding characters in data and documents,"No matter how powerful our findings from data and documents, we still need people to propel our story. We’ll show how you can dive into OSHA documents, death-certificate databases and other troves of records to find them. We’ll also touch on the needs of different media, showing, for example, how the right character for print might be the wrong character for radio. ",Texas D,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4567,Finding stories in professional discipline data,"From doctors and detectives to teachers and nursing home directors, citizens rely on public licensing systems to keep them safe from professionals who have track records of negligence or misconduct. But those systems are often broken or ineffective. In this session, speakers will discuss how reporters can obtain and analyze records on government-licensed professionals to find stories that help protect the communities they serve. ",Briargrove,2019-06-16,2019-06-16 10:15:00,2019-06-16 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4577,Finding the story: Campaign finance,"A hands-on introduction to searching for, finding and using federal campaign finance data for beginners. This class will cover using the new Federal Election Commission website to find and download different types of campaign finance data. We’ll also review things to know about the data, including common pitfalls. This session is good for: people who want an introduction to finding and working with federal campaign finance data. Knowing Excel will be helpful. ",River Oaks C,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4592,Finding the story: Campaign finance (repeat),"A hands-on introduction to searching for, finding and using federal campaign finance data for beginners. This class will cover using the new Federal Election Commission website to find and download different types of campaign finance data. We’ll also review things to know about the data, including common pitfalls. This session is good for: people who want an introduction to finding and working with federal campaign finance data. Knowing Excel will be helpful. ",River Oaks A,2019-06-14,2019-06-14 17:00:00,2019-06-14 18:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4589,Finding the story: Disaster data,"We’ll review and do light analysis on several data sources associated with disasters, including floods, wildfires and government property buyouts. We’ll explore possibilities for linking the data to demographic and economic data. This session is good for: those who are comfortable with Excel and relational database concepts. ",River Oaks A,2019-06-14,2019-06-14 11:30:00,2019-06-14 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4602,Finding the story: Disaster data (repeat),"Floods, fire, a shooting or an explosion have occurred in your area. We know a lot about that in Houston. We had major flooding three years in a row, chemical fires or explosions every six weeks and a school shooting last year. We'll show you how you can use data to find in-depth stories about the disaster in your community. This session is good for: those who are comfortable with Excel and relational database concepts. ",River Oaks A,2019-06-16,2019-06-16 11:30:00,2019-06-16 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4595,Finding the story: Guns,"The national conversation about guns is seemingly nonstop, but data surrounding firearms can be tough to grasp, or in some cases non-existent or exempted from public release. In this class, you’ll spend an hour working with gun data collected by police and exploring ways to localize storytelling about guns in your community. This session is good for: Anyone who is comfortable working with data in Excel. ",River Oaks B,2019-06-15,2019-06-15 11:30:00,2019-06-15 12:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4475,"Finding, cultivating and protecting sources","This panel will share techniques and strategies essential to landing and protecting some of the most sensitive and delicate sources — sexual assault victims, government administrators, whistleblowers and insiders within criminal organizations. ",Texas D,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4541,Free legal resources for journalists,"Professional and student journalists alike can tap into free legal resources and attorney services to get public records and data, overcome bureaucratic obstacles and navigate tricky legal waters. Why fight FOI battles alone? Learn how to tap into free legal help to get the goods for stronger investigative stories. This session is sponsored by Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Meyerland,2019-06-14,2019-06-14 09:00:00,2019-06-14 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4617,Freelancers networking meetup,An opportunity for freelance journalists to network with each other and with people hiring for freelance work. ,Sugarland,2019-06-14,2019-06-14 14:30:00,2019-06-14 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4580,Google MyMaps,"Make your own colorful, interactive data visualizations in an easy way - that is, Google Maps. No need to learn advanced geographic analysis techniques: Google does almost all of it for you. In this session, we will plot points on a map and learn how we can replicate that quickly and easily for our own newsrooms. ",River Oaks A,2019-06-15,2019-06-15 16:15:00,2019-06-15 17:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4574,Google Sheets: Scraping without coding,"Yes, you can scrape data without using code -- in fact, all you need is Google Sheets! We'll be using Excel-type formulas (don't worry if you don't know what those are, either) to make simple scrapers that automatically pull data into Google Sheets. It’s the best way to get around clunky websites and unhelpful PIOs! This session is good for: Beginners who want to start using data for their stories. ",River Oaks C,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4600,Google Sheets: Scraping without coding (repeat),"Yes, you can scrape data without using code -- in fact, all you need is Google Sheets! We'll be using Excel-type formulas (don't worry if you don't know what those are, either) to make simple scrapers that automatically pull data into Google Sheets. It’s the best way to get around clunky websites and unhelpful PIOs! This session is good for: Beginners who want to start using data for their stories. ",River Oaks A,2019-06-16,2019-06-16 10:15:00,2019-06-16 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4493,How not to bungle sensitive abuse investigations,"The world of trauma is complex and littered with trap doors. Reporters for some of the world’s biggest news organizations have fallen through them with reckless interviews of victims and other bad practices. The success of any deep investigation into victimization – whether it’s church sex abuse, war-zone atrocities or police brutality – rides on your relationships with survivors; in particular, how sensitive you are to their trauma and fears. In this session, journalists and representatives for the Dart Center for Journalism and Trauma will share best practices for striking that careful balance between drawing out the facts and avoiding re-traumatizing survivors. They will discuss post-traumatic stress disorder and how it can greatly inform reporting and writing techniques. They also will discuss real-life examples of careless sourcing practices and the lessons they offer us. ",Briargrove,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4503,How to build a collaborative investigation from scratch,"With projects like Documenting Hate and Electionland, ProPublica has developed large collaborations with other newsrooms by using a central database. And now you, too, can launch this type of database-focused project, even without a developer. Find out about free tools ProPublica is creating to make it possible to create a crowd-powered investigation and database, and learn tips and best practices on crowdsourcing and collaborative investigations. We'll talk about ProPublica's approach to crowd-powered, collaborative investigations and our free tools to allow any newsroom to set up this type of project. This session is sponsored by the Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Meyerland,2019-06-13,2019-06-13 14:30:00,2019-06-13 15:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4456,How to cover prosecutors,"Prosecutors are among the least covered and most important officials in the criminal justice system. There is a new breed of ""progressive prosecutors"" being elected around the country. This session will describe the trend and help journalists evaluate prosecutors and tell how good a job they are doing on all levels. ",Briargrove,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4488,How to find the best investigative story ideas and pitch them successfully,"We'll discuss how to assess the potential of a story idea, how to choose which story ideas are likely to have the biggest impact, how to pre-report and write a story memo pitching the idea to your editors, and cover what distinguishes a good investigative story idea from other types of ideas. We’ll also discuss strategies for developing ideas, including alerts and other strategies to spot investigative ideas before your competition. ",Texas C,2019-06-14,2019-06-14 09:00:00,2019-06-14 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4618,How to get and interpret police video footage,"Police body and dash camera footage can be some of the best evidence, especially in officer-involved shootings. This session will teach you how to pry footage loose from police departments and how to interpret it. You'll hear from the attorney who forced the release of the Laquan McDonald footage in Chicago, a former police trainer and a criminal justice reporter. ",Texas C,2019-06-13,2019-06-13 14:30:00,2019-06-13 16:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4608,How to help your TV newsroom achieve a data journalism mindset,"Data journalism is a staple in many print newsrooms and for most investigative teams. But TV newsrooms have historically shied away from telling stories with data because it's complex, time-consuming and hard to explain in a visual and entertaining way. Here's the good news: It doesn't have to be so daunting! Our team at KING-TV teamed up with data experts at Microsoft to find visually compelling ways to integrate data into the daily mix. We came up with a style that shines on all platforms. In this Commons session, we'll share key takeaways from our journey, swap practical tips for building a newsroom culture that embraces data storytelling, and we'll work together to remove roadblocks on your path to achieving the data journalism mindset. ",Montgomery A,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4613,How to maximize the internship -- a guide for interns and for employers commons,"Interns are ubiquitous in our industry, but their talents are rarely maximized, either for them or their employers - and especially for investigative interns and investigative employers. So often, we can see ambitious, talented interns who go through the internship without doing the work that both they and the employer wants them to do. What are employers looking for in interns, how can interns get the most out of the experience (and can contribute to investigative projects!) and how would employers get the most out of the experience? ",Sugarland A,2019-06-14,2019-06-14 09:00:00,2019-06-14 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4628,How to use audio to break assumptions and create empathy,"Michigan Radio and NPR’s podcast ""Believed"" moved beyond the headlines for an intimate look at how a detective, prosecutor and army of survivors brought down former U.S.A. Gymnastics doctor and serial sex offender, Larry Nassar. Learn how Kate Wells and Lindsey Smith investigated Nassar's assaults through the voices and experiences of his victims and their families to capture listeners and hit the number one spot on the iTunes chart. This session is sponsored by the Knight Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Texas F,2019-06-14,2019-06-14 15:45:00,2019-06-14 16:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4513,Immigration Track: Covering immigration issues far from the border,"When it comes to immigration coverage, border stories draw most of the attention. But important stories about immigrant communities and policies are playing out across the country, from workplace arrests, international custody fights and the health and safety of immigrants held in detention centers. Daniel Connolly, Andrew Lehren and Maria Perez help you find and tell these stories in your own community - even if you've never covered immigration before. This session is sponsored by the Southern Poverty Law Center. IRE retains control of content, including the topic and speaker selection, for all conference sessions. ",Texas D,2019-06-15,2019-06-15 09:00:00,2019-06-15 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4575,Immigration Track: Finding the story: Immigration (advanced),"On any given day, about 45,000 people are in immigrant detention, a number that has increased under the Trump administration’s policies and put government facilities at capacity. Prosecutions for illegal entry swamp federal courts, making up about 80 percent of the dockets of cases in districts along the border, and a record of more than 869,000 people are waiting for their cases to be heard in immigration courts, with an average wait time stretching longer than two years. During last year’s family separation crisis, parents were sent to a series of detention centers run by different government agencies while kids were sent to federal shelters run by nonprofits and private companies across the country making billions of dollars while facing little public scrutiny. Meanwhile, more than 12,000 migrant children who traveled here without their parents are in government shelters and the administration is trying to expand its capacity to hold more minors. What are the governmental agencies and private companies that run these facilities? How are they making their money and where are their contracts? And how does the Trump administration’s policies and practices affect the lives of those forced to live in them? Over the past two years, 22 immigrants have died in custody, the highest number since 2009. Building on the previous session, we delve into the intersection of criminal and immigration law, how to use court data to parse it, and examine ways to look into the secretive adult detention centers and the shelters holding migrant children. This session is good for: Anyone. No technical skills are needed for this workshop. ",River Oaks A,2019-06-13,2019-06-13 10:15:00,2019-06-13 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4572,Immigration Track: Finding the story: Immigration (intro),"The numbers surrounding immigration can be daunting and hard to track down. And then there’s the alphabet soup for the agencies arresting, detaining and deporting migrants and their children: CBP, ICE, DHS, EOIR, HHS, ORR. In this session, we’ll break down those acronyms and explain who does what. We’ll show you where to find data, and how to interpret it. And then we’ll talk about how to use that data to get leads on local and national stories — and what to do when the government’s not providing you the numbers you need. This session is good for: Anyone. No technical skills are needed for this workshop. ",River Oaks A,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4538,Immigration Track: Using data to cover immigration,"The immigration beat is rich with data, but it's not always easy to get or to interpret. You already know about statistical yearbooks, the monthly reports put out by Customs and Border Protection and are familiar with the stats from the Executive Office of Immigration Review, but how do you go beyond that? How can you request the raw data, how do you word FOIA requests to ensure compliance, and how can you merge and analyze information from multiple sources to get a broader picture of what happens at the border? Finally, how can you “roll your own” data when what you get in response doesn’t tell the full story? ",Texas F,2019-06-15,2019-06-15 10:15:00,2019-06-15 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4498,Infiltrating government agencies,"FOIA bombing, late-night parking garage meetings, immersing yourself in esoteric bureaucratic language, charming the secretary, snail mail, crashing Christmas parties. These reporters have infiltrated secretive state and federal agencies to expose wrongdoing, uncover hidden tragedies and improve public policy. This panel includes tips on source development, where to find data and records, and smart crafting of records requests to get what you want. ",Texas G,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4650,"International Luncheon (Sponsored by Global Investigative Journalism Network, Investigative Reporting Workshop at American University & Reuters) *invitation-only event", NA ,Texas E,2019-06-14,2019-06-14 12:45:00,2019-06-14 14:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4431,Interviewing your data with SQL **pre-registered attendees only,"Skill level: Intermediate If you flip over pivot tables, but wish you had more data tools, this session is for you. Structured Query Language, or SQL, can help you use powerful filtering functions, find patterns in millions of records and join multiple data tables. ?? This class will be taught by two experienced data reporters, materials will include the IRE Computer Assisted Reporting boot camp binder, full of exercises, cheat sheets and tips to help you boost your data analysis and storytelling skills. We will use a free database manager that can be easily installed and used on any computer.?? Preregistration is required and seating is limited. Laptops will be provided for the training.?? Workshop prerequisites: The only prerequisite is a reasonable comfort level with using a spreadsheet. No previous SQL skills necessary. ",River Oaks B,2019-06-14,2019-06-14 09:00:00,2019-06-14 18:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4432,Intro to R **pre-registered attendees only,"Skill level: Intermediate This class will introduce you to R, a free, powerful open-source programming language, that will add statistical heft to your reporting. By the end of this three-hour session, you will be able to take raw data, import it into R, and start your analysis. Topics will include basic data importing, working with directories, reading in data, installing packages, creating simple visualizations, and how to clean, explore and sort your data. We'll also talk about how to find help when you're stuck. Preregistration is required and seating is limited. Laptops will be provided for the training. Workshop prerequisites: This session will be most helpful if you’re comfortable working with data in spreadsheets or SQL and you’re ready to take your skills to the next level. ",River Oaks C,2019-06-14,2019-06-14 14:30:00,2019-06-14 18:00:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4614,Introducing the Public Accountability Project,"The Accountability Project is a new site from The Investigative Reporting Workshop to help you search hundreds of millions of rows of public data based on names, organizations and addresses. We've indexed federal and state campaign finance, nonprofit grants and employees, 527s, and some state personnel, business license and voter data. We'll show the site and tell you what's next. ",Sugarland B,2019-06-14,2019-06-14 09:00:00,2019-06-14 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4453,Investigating sex crimes, NA ,Texas G,2019-06-13,2019-06-13 09:00:00,2019-06-13 10:00:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4615,Investigative journalism for teens: Volunteering your skills in the classroom commons, NA ,Sugarland A,2019-06-14,2019-06-14 10:15:00,2019-06-14 11:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
